西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1972,1,,1110031,2,,,,,,,,笹目橋,ササメバシ,,C,3,,1971,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,48,00,139,37,59,11R0030,1110210,83029,
1972,1,,1110051,2,,,,,,,,治水橋,チスイバシ,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,32,139,33,45,11R0050,1110180,83029,
1972,1,,1110061,2,,,,,,,,開平橋,カイヘイバシ,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,56,37,139,32,48,11R0060,1110170,83029,
1972,1,,1110081,2,,,,,,,,,ヒサシタバシ,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,07,15,139,24,04,11R0080,1110160,83029,
1972,1,,1110091,2,,,,,,,,,セイキバシ,,A,1,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,07,41,139,11,52,11R0090,1110800,83029,
1972,1,,1110101,2,,,,,,,,,オヤバナバシ,,A,1,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,04,56,139,06,29,11R0100,1110790,83029,
1972,1,,1110111,2,,,,,,,,榎木橋,エノキバシ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,42,139,43,42,11R0110,1110470,83029,
1972,1,,1110121,2,,,,,,,,八丁橋,ハツチヨウバシ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,55,139,43,26,11R0120,1110460,83029,
1972,1,,1110211,2,,,,,,,,,タジマガハラ,,C,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,32,139,37,04,11R0410,1110430,83029,
1972,1,,1110231,2,,,,,,,,入間大橋,イルマオオハシ,,B,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,56,31,139,32,04,11R0510,1110540,83029,
1972,1,,1110241,2,,,,,,,,落合橋,オチアイバシ,,B,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,57,26,139,28,34,11R0520,1110530,83029,
1972,1,,1110281,2,,,,,,,,給食センター前,キユウシヨクセンタ-マエ,,A,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,57,139,19,08,11R0560,1110520,83029,
1972,1,,1110291,2,,,,,,,,成木大橋,ナルキオオハシ,,B,1,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,14,139,19,01,11R0570,1110590,83029,
1972,1,,1110301,2,,,,,,,,落合橋（三階滝川合流前）,オチアイバシ,,B,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,57,34,139,28,26,11R0580,1110620,83029,
1972,1,,1110311,2,,,,,,,,,イバラバシ,,C,1,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,56,51,139,27,33,11R0590,1110600,83029,
1972,1,,1110321,2,,,,,,,,,コマガワバシ,,A,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,57,40,139,22,08,11R0600,1110630,83029,
1972,1,,1110331,2,,,,,,,,東松山橋,ヒガシマツヤマバシ,,A,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,00,45,139,24,02,11R0610,1110650,83029,
1972,1,,1110341,2,,,,,,,,,カブトガワゴウリユウマエ,,B,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,03,13,139,16,24,11R0620,1110660,83029,
1972,1,,1110371,2,,,,,,,,徒歩橋,カチバシ,,C,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,01,04,139,28,16,11R0710,1110680,83029,
1972,1,,1110401,2,,,,,,,,,サイカリユウチテン  ヨシミバシ,,B,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,05,36,139,24,08,11R0810,1110690,83029,
1972,1,,1110411,2,,,,,,,,赤平橋,アカヒラバシ,,A,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,00,48,139,02,25,11R0910,1110750,83029,
1972,1,,1110421,2,,,,,,,,,ハラタニバシ,,A,2,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,01,13,139,06,39,11R1010,1110760,83029,
1972,1,,1110431,2,,,,,,,,笹目橋,ササメバシ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,50,139,38,50,11R2010,1110340,83029,
1972,1,,1110441,2,,,,,,,,,イロハバシシタ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,12,139,34,52,11R2020,1110330,83029,
1972,1,,1110461,2,,,,,,,,三園橋,ミソノバシ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,29,139,44,48,11R2110,1110360,83029,
1972,1,,1110511,2,,,,,,,,不老橋,フロウバシ,,E,3,,1971,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,48,139,29,20,11R2410,1110410,83029,
1972,1,,1110521,2,,,,,,,,,トケンザカイチテン,,E,3,,1970,09,01,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,40,139,49,40,11R3010,1110120,83028,
1972,1,,1110551,2,,,,,,,,畷橋,ナワテバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,14,139,44,24,11R3040,1110100,83028,
1972,1,,1110591,2,,,,,,,,八条橋,ハチジヨウバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,40,139,50,30,11R4020,1110040,83028,
1972,1,,1110611,2,,,,,,,,,トヨハシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,56,18,139,50,02,11R4030,1110810,83028,
1972,1,,1110641,2,,,,,,,,中島橋,ナカジマバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,14,139,50,10,11R4210,1110700,83028,
1972,1,,1110661,2,,,,,,,,昭和橋,シヨウワバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,43,139,49,46,11R4310,1110740,83028,
1972,1,,1110671,2,,,,,,,,寿橋,コトブキバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,55,07,139,48,16,11R4410,1110720,83028,
1972,1,,1110691,2,,,,,,,,,ナガレヤマ,,A,2,,1970,09,01,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,59,139,53,24,11R5010,1110010,83028,
1972,1,,1110721,2,,,,,,,,栗橋,クリハシ,,A,1,,1971,05,25,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,08,34,139,42,14,11R6010,1110260,83028,
1972,1,,1110731,2,,,,,,,,利根大堰,トネオオゼキ,,A,1,,1971,05,25,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,30,139,28,26,11R6020,1110250,83028,
1972,1,,1110761,2,,,,,,,,坂東大橋,バンドウオオハシ,,A,1,,1971,05,25,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,45,139,11,28,11R6050,1110240,83028,
1972,1,,1110771,2,,,,,,,,昭和橋,シヨウワバシ,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,06,139,24,02,11R6110,1110320,83028,
1972,1,,1110781,2,,,,,,,,新明橋,シンメイバシ,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,13,47,139,18,14,11R6210,1110300,83028,
1972,1,,1110791,2,,,,,,,,一の橋,イチノハシ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,13,37,139,13,16,11R6220,1110290,83028,
1972,1,,1110801,2,,,,,,,,,ケンドウホンシヨウツマヌマセンコウサ,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14,26,139,12,04,11R6230,1110310,83028,
1972,1,,1110811,2,,,,,,,,神流川橋,カンナガワバシ,,B,1,,1971,05,25,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,00,139,07,24,11R6310,1110890,83028,
1972,1,,1210051,2,,,,,,,,,クリヤマジヨウスイシユスイコウ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,04,139,53,20,12R0050,1210020,83028,
1972,1,,1210071,2,,,,,,,,,イチカワバシトスイモンチユウカンテン,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,05,139,54,20,12R0070,,,
1972,1,,1210111,2,,,,,,,,運河橋,ウンガバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,54,53,139,54,24,12R0210,1210220,83028,
1972,1,,1210131,2,,,,,,,,赤圦樋門,アカイリヒモン,,E,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,58,139,53,43,12R0310,1210240,83028,
1972,1,,1210141,2,,,,,,,,根本水門,ネモトスイモン,,E,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,22,139,54,06,12R0410,1210250,83028,
1972,1,,1210151,2,,,,,,,,須和田橋,スワダバシ,,E,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,12,139,55,38,12R0420,1210280,83028,
1972,1,,1210161,2,,,,,,,,三戸前橋,ミトマエバシ,,E,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,17,139,56,50,12R0430,1210260,83028,
1972,1,,1210261,2,,,,,,,,,ミヨウナイバシ,,B,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,36,140,03,47,12R1110,1210960,83028,
1972,1,,1210271,2,,,,,,,,上沼橋,カミヌマバシ,,C,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,59,139,59,38,12R1120,1210950,83028,
1972,1,,1210281,2,,,,,,,,,ヨビヅカバシ,,D,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,52,20,139,58,18,12R1130,1210940,83028,
1972,1,,1210291,2,,,,,,,,鹿島橋,カシマバシ,,A,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,36,140,12,52,12R1210,1210860,83028,
1972,1,,1210311,2,,,,,,,,,リクバシ,,D,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,53,140,05,00,12R1230,,,
1972,1,,1210331,2,,,,,,,,門崎橋,カンザキバシ,,A,3,,1975,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,44,140,07,06,12R1250,1210880,83544,
1972,1,,1210371,2,,,,,,,,,ネギナバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,20,140,19,06,12R1330,,,
1972,1,,1210381,2,,,,,,,,,ミズカケバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,53,140,20,12,12R1340,,,
1972,1,,1210411,2,,,,,,,,関橋,セキバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,52,33,140,26,32,12R1410,1210360,83028,
1972,1,,1210431,2,,,,,,,,小野川水門,オノガワスイモン,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,53,54,140,30,20,12R1510,1210370,83028,
1972,1,,1210441,2,,,,,,,,やの橋,ヤノハシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,01,140,36,46,12R1610,1210390,83028,
1972,1,,1210451,2,,,,,,,,中央大橋,チユウオウオオハシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,21,140,36,22,12R1620,1210380,83028,
1972,1,,1210471,2,,,,,,,,,シライ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,28,140,34,11,12R1640,,,
1972,1,,1210481,2,,,,,,,,駒込堰,コマゴメゼキ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,01,140,38,00,12R2010,,,
1972,1,,1210491,2,,,,,,,,干潟大橋,ヒガタオオハシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,27,140,37,23,12R2020,1210420,83542,
1972,1,,1210501,2,,,,,,,,元禄橋,ゲンロクバシ,,C,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,51,140,36,56,12R2030,1210440,83542,
1972,1,,1210511,2,,,,,,,,新井橋,アライバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,57,140,28,08,12R2110,1210450,83261,
1972,1,,1210521,2,,,,,,,,木戸橋,キドバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,37,27,140,31,31,12R2120,1210460,83261,
1972,1,,1210541,2,,,,,,,,小池橋,コイケバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,140,25,08,12R2210,1210490,83542,
1972,1,,1210551,2,,,,,,,,木戸橋,キドバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,14,140,28,34,12R2220,1210480,83542,
1972,1,,1210561,2,,,,,,,,竜宮大橋,リユウグウオオハシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,05,140,26,24,12R2310,1210500,83542,
1972,1,,1210571,2,,,,,,,,中橋,ナカバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,02,140,23,26,12R2410,,83542,
1972,1,,1210581,2,,,,,,,,,マカメハシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,00,140,25,04,12R2420,1210510,83542,
1972,1,,1210591,2,,,,,,,,観音堂橋,カンノンドウバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,27,15,140,22,22,12R2510,1210530,83542,
1972,1,,1210601,2,,,,,,,,昭和橋,シヨウワバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,23,140,17,16,12R2610,1210540,83262,
1972,1,,1210611,2,,,,,,,,,キタカワバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,23,20,140,19,40,12R2620,1210550,83262,
1972,1,,1210621,2,,,,,,,,一宮橋,イチミヤバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,22,44,140,21,43,12R2630,,,
1972,1,,1210641,2,,,,,,,,増田橋,マスダバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,09,140,15,58,12R2720,1210590,83263,
1972,1,,1210651,2,,,,,,,,苅谷橋,カリヤバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,06,140,19,08,12R2730,1210600,83263,
1972,1,,1210661,2,,,,,,,,江東橋,コウトウバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,01,140,23,45,12R2740,1210580,83263,
1972,1,,1210671,2,,,,,,,,石田橋,イシダバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,08,14,139,59,02,12R2810,1210620,83543,
1972,1,,1210681,2,,,,,,,,権現橋,ゴンゲンバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,06,27,140,05,44,12R2820,,,
1972,1,,1210691,2,,,,,,,,古川橋,フルカワバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,01,01,139,57,52,12R3010,1210630,83543,
1972,1,,1210701,2,,,,,,,,,セトカワハシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,01,139,58,04,12R3110,1210640,83543,
1972,1,,1210711,2,,,,,,,,東橋,アズマバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,58,25,139,52,24,12R3210,1210660,83543,
1972,1,,1210721,2,,,,,,,,要橋,カナメバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,12,139,51,48,12R3220,1210650,83543,
1972,1,,1210731,2,,,,,,,,岩崎橋,イワサキバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,01,22,139,53,18,12R3310,1210680,,
1972,1,,1210741,2,,,,,,,,昭和橋,シヨウワバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,00,25,139,52,20,12R3320,1210670,83543,
1972,1,,1210761,2,,,,,,,,湊橋,ミナトバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,41,139,52,08,12R3520,1210690,83543,
1972,1,,1210791,2,,,,,,,,,クリクラバシ,,B,1,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,23,139,51,54,12R3710,1210730,83266,
1972,1,,1210801,2,,,,,,,,八千代橋,ヤチヨバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,54,139,53,00,12R3720,1210750,83266,
1972,1,,1210811,2,,,,,,,,人見橋,ヒトミバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,09,139,59,54,12R3730,1210740,83266,
1972,1,,1210821,2,,,,,,,,岩田橋,イワタバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,47,140,03,06,12R3910,1210760,83265,
1972,1,,1210831,2,,,,,,,,,コビツバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,30,139,56,36,12R3920,1210770,83265,
1972,1,,1210841,2,,,,,,,,,ミハラガワバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,19,24,140,03,34,12R3930,1210780,83265,
1972,1,,1210851,2,,,,,,,,高滝ダム,タカタキダム,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,12,140,09,32,12R4010,1210110,83264,
1972,1,,1210861,2,,,,,,,,浅井橋,アサイバシ,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,08,08,140,06,54,12R4020,1210120,83264,
1972,1,,1210871,2,,,,,,,,養老大橋,ヨウロウオオハシ,,C,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,54,140,04,24,12R4030,1210130,83264,
1972,1,,1210881,2,,,,,,,,草刈橋,クサカリバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,26,140,09,58,12R4110,1210810,83544,
1972,1,,1210891,2,,,,,,,,新村田橋,シンムラタバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,49,140,07,32,12R4120,1210790,83544,
1972,1,,1210911,2,,,,,,,,都橋,ミヤコバシ,,E,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,22,140,07,29,12R4210,1210820,83544,
1972,1,,1210921,2,,,,,,,,,カガワバシ,,E,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,36,140,07,10,12R4220,1210830,83544,
1972,2,,1220011,2,,,,,,,,,ネコシタ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,42,140,00,33,12L0010,1220060,,
1972,2,,1220021,2,,,,,,,,手賀沼中央,テガヌマチユウオウ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,04,140,03,24,12L0020,1220050,,
1972,2,,1220031,2,,,,,,,,布佐下,フサシタ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,30,140,07,12,12L0030,1220070,,
1972,2,,1220041,2,,,,,,,,阿宗橋,アソウバシ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,41,140,08,40,12L1010,1220020,,
1972,2,,1220051,2,,,,,,,,,ジヨウスイドウシユスイグチシタ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,49,140,11,35,12L1020,1220010,,
1972,3,,1230011,2,,,,,,,,,1,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,42,139,53,42,12S0010,1230290,,
1972,3,,1230021,2,,,,,,,,,2,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,139,56,42,12S0020,1230260,,
1972,3,,1230031,2,,,,,,,,,5,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,38,50,139,59,24,12S0030,1230300,,
1972,3,,1230041,2,,,,,,,,,6,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,27,139,57,46,12S0040,1230360,,
1972,3,,1230051,2,,,,,,,,,7,,C,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,18,140,03,39,12S0050,1230010,,
1972,3,,1230061,2,,,,,,,,,8,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,04,140,03,06,12S0060,1230150,,
1972,3,,1230081,2,,,,,,,,,13,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,16,139,54,20,12S0080,1230370,,
1972,3,,1230091,2,,,,,,,,,14,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,26,140,01,09,12S0090,1230160,,
1972,3,,1230101,2,,,,,,,,,15,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,06,139,56,48,12S0100,1230400,,
